author,date,section,subtitle,title,url,text
-,03/04/2019 12:52:19,Sociedade,-,A Bettina do jornalismo brasileiro transformou uma multa de 40 mil reais em “até 9 milhões”,https://www.oantagonista.com/sociedade/a-bettina-do-jornalismo-brasileiro-transformou-uma-multa-de-40-mil-reais-em-ate-9-milhoes/,"Na coluna social da Folha de S.Paulo, Mônica Bergamo publicou com destaque que “A Fundação Procon SP vai multar a Empiricus por propaganda enganosa no caso Bettina, que afirmou em um vídeo ter transformado R$ 1.520 em R$ 1 milhão em apenas três anos. A empresa pode ter que pagar até R$ 9 milhões pela punição”.A notícia enviesada serviu para que blogs sujos saíssem dizendo que a Empiricus, sócia de O Antagonista, foi multada em 9 milhões de reais. O jogo combinado é um clássico petista.Na verdade, o Procon aplicou uma multa de R$ 58.240,00, que cai para R$ 40.768,00, se for paga à vista, como mostra a reprodução abaixo.Em nota, a Empiricus “comunica que foi notificada sobre uma multa de R$ 40 mil reais encaminhada pelo Procon, sobre a qual ainda cabe recurso. A empresa lamenta a divulgação sensacionalista de informação errônea de que teria sido multada em R$ 9 milhões. Por fim, a Empiricus reforça que a peça em questão direcionou os interessados para um curso gratuito de educação financeira, feito por uma equipe de 32 especialistas”.Bettina levou três anos para ter 1 milhão de reais na conta; Mônica Bergamo levou um minuto para transformar 40 mil reais em “até 9 milhões”.A Bettina do jornalismo brasileiro é uma, digamos, investidora mais ousada do que a Bettina da Empiricus."
-,03/04/2019 12:44:34,Brasil,-,Um general de Mourão no comando da Geap,https://www.oantagonista.com/brasil/um-general-de-mourao-no-comando-da-geap/,"O general de divisão Ricardo Marques Figueiredo deve assumir o comando da Geap, informa a .Indicação de Hamilton Mourão.Leia a nota completa aqui:  "
-,03/04/2019 12:40:24,Brasil,-,Senado tem quase 75% mais comissionados do que servidores efetivos,https://www.oantagonista.com/brasil/senado-tem-quase-75-mais-comissionados-que-servidores-efetivos/,", Lasier Martins apresentou uma proposta administrativa para reduzir as despesas do Senado.Garimpando o projeto,  encontrou as informações de que a Casa tem hoje: 3.691 comissionados, 2.915 terceirizados e 2.130 servidores efetivos, além de 523 estagiários e 135 jovens aprendizes.É um mundo de comissionados."
-,03/04/2019 12:27:17,Brasil,-,A articulação de Joice,https://www.oantagonista.com/brasil/articulacao-de-joice/,"Fernando Francischini trabalhava para enfraquecer Santos Cruz, a fim de assumir a articulação política do governo. Mas levou uma rasteira de Joice Hasselmann, que também almejaria o cargo.Interlocutores da deputada de primeiro mandato, líder do governo na Câmara, dizem que ela está fazendo o trabalho do general e merece a função.Joice, que é jornalista, também estaria de olho na verba da Secom e na EBC, que estão no guarda-chuva da Secretaria de Governo. Alguns blogueiros estão animados. "
-,03/04/2019 12:22:12,Internet,-,WhatsApp muda regras para criação de grupos,https://www.oantagonista.com/internet/whatsapp-muda-regras-para-criacao-de-grupos/,"O WhatsApp anunciou novas regras de privacidade, que começam a valer hoje em atualizações para Android e iOS.Agora, os usuários poderão escolher qual tipo de contato pode ou não adicioná-lo a grupos.Falta o Twitter aprimorar o cadastro, para ajudar a banir os robôs das redes."
-,03/04/2019 12:15:48,Brasil,-,"Bolsonaro convidará partidos a integrar a base aliada, diz Onyx",https://www.oantagonista.com/brasil/bolsonaro-convidara-partidos-integrar-base-aliada-diz-onyx/,"Jair Bolsonaro iniciará amanhã uma série de reuniões com líderes e dirigentes partidários.Onyx Lorenzoni comentou hoje que a intenção é “dialogar, convidar e abrir as portas” para que as legendas integrem a base aliada.“Vai ser o tom de convidá-los, para que participem desse esforço de construção do entendimento na busca de poder ter a nova Previdência aprovada, que o Brasil encontre o equilíbrio fiscal. Para que tenhamos uma base constituída, a gente precisa dialogar, convidar e abrir a porta. É o que estamos fazendo: abrindo a porta para a construção dessa base que vai se expressar lá na votação da nova Previdência, em junho.”O ministro acrescentou:“Tem que ter tempo, paciência e diálogo. Nós estamos disputando uma maratona pelo crescimento do Brasil. Maratona de quatro anos, em que nós vamos ter a responsabilidade – volto a dizer, nós não recebemos uma procuração em branco da sociedade brasileira – a responsabilidade, como o presidente Bolsonaro sempre diz, é de todos nós.”"
-,03/04/2019 12:05:18,Economia,-,Maia vai pautar reforma tributária já em discussão na Câmara,https://www.oantagonista.com/economia/maia-vai-pautar-reforma-tributaria-ja-em-discussao-na-camara/,"Rodrigo Maia vai pautar na Câmara a proposta de reforma tributária costurada pelo economista Bernard Appy em conjunto com o ex-deputado Luiz Carlos Hauly (PSDB), relator da reforma na legislatura passada — o tucano não se reelegeu.O atual secretário da Receita, Marcos Cintra, deve enviar uma proposta ao Congresso em maio, mas Maia deixou claro a interlocutores, segundo Andréia Sadi, que a Câmara “já tem sua proposta tributária”."
-,03/04/2019 11:44:08,Brasil,-,MEC cancela viagem de olavistas para Paris,https://www.oantagonista.com/brasil/mec-cancela-viagem-de-olavistas-para-paris/,"O Ministério da Educação, registra o Estadão, cancelou a viagem a Paris de três assessores ligados ao escritor Olavo de Carvalho. havia recomendado que eles  da Maison de l’Amérique Latine."
-,03/04/2019 11:40:22,Brasil,-,Petistas visitam o presidente da OAB,https://www.oantagonista.com/brasil/petistas-visitam-o-presidente-da-oab/,"O deputado petista José Guimarães postou no Twitter uma foto na OAB.“Estamos neste momento nos reunindo com a OAB para debater a crise política e a democracia brasileira”, escreveu.Entenda clicando  o que, na verdade, eles estão debatendo."
-,03/04/2019 11:36:55,Brasil,-,Primo de Carlos Bolsonaro também quer passaporte diplomático,https://www.oantagonista.com/brasil/primo-de-carlos-bolsonaro-tambem-quer-passaporte-diplomatico/,"Leonardo Rodrigues de Jesus, o Léo Índio, também entrou com pedido para obter um passaporte diplomático.O primo de Carlos Bolsonaro não tem cargo no governo, mas circula livremente pelo Palácio do Planalto e, às vezes, integra missões oficiais.Na segunda-feira, . Léo Índio e Carlos protocolaram seus pedidos nos dias 8 e 9 de janeiro, respectivamente."
-,03/04/2019 11:29:26,Brasil,-,“Continuamos acreditando que o presidente honrará a palavra”,https://www.oantagonista.com/brasil/continuamos-acreditando-que-o-presidente-honrara-palavra/,"Terminou há pouco a primeira reunião da bancada evangélica coordenada pelo novo líder, Silas Câmara (PRB).Na saída, o deputado disse que o anúncio da criação de um escritório de negócios “traz a esperança” de que Jair Bolsonaro, “com calma e em momento adequado”, fará a transferência da embaixada brasileira para Jerusalém.“Continuamos acreditando que o presidente honrará a palavra dada ao povo cristão, evangélico do Brasil.”Leia também:"
-,03/04/2019 11:22:10,Brasil,-,Senador petista vai relatar recurso da CPI da Lava Toga,https://www.oantagonista.com/brasil/senador-petista-vai-relatar-recurso-da-cpi-da-lava-toga/,"O senador petista Rogério Carvalho, de Sergipe, foi escolhido relator na CCJ do recurso que vai analisar a decisão de Davi Alcolumbre de arquivar o pedido de criação da CPI da Lava Toga.O PT não apoia a CPI."
-,03/04/2019 11:08:57,Brasil,-,“Dá corda que ele pega ar”,https://www.oantagonista.com/brasil/da-corda-que-ele-pega-ar/,"Paulo Guedes é esperado hoje à tarde na CCJ da Câmara.A oposição se prepara para ir para cima do ministro da Economia, que faltou à sessão na semana passada, mas foi à Comissão de Assuntos Econômicos do Senado.“Ele vai ter muito mais trabalho lá [na Câmara] do que aqui [no Senado]. Aqui foi tranquilo. Mas já deu para perceber que ele perde a compostura fácil. Como se diz no Nordeste, dá corda que ele pega ar”, ironizou Randolfe Rodrigues, líder da oposição no Senado."
-,03/04/2019 11:06:09,Brasil,-,Deputado do PCdoB propõe ‘taxar bancos’ para custear aposentadoria rural,https://www.oantagonista.com/brasil/deputado-pcdob-propoe-taxar-bancos-para-custear-aposentadoria-rural/,"Enquanto a Câmara ameaça retirar da reforma da Previdência as mudanças propostas para o trabalhador do campo, o deputado Márcio Jerry, do PCdoB do Maranhão, apresentou nesta semana um projeto que cria mecanismos para financiar a aposentadoria rural a partir da “taxação dos bancos”.Pela proposta, recursos da Contribuição de Intervenção no Domínio Econômico (Cide-OF), que incide sobre as operações financeiras, serviria de fonte de reserva para garantir a previdência rural.“Estamos desafiados a encontrar alternativas para garantir recursos aos trabalhadores rurais e esse projeto é uma delas”, comentou o deputado comunista, que, claro, é contra a proposta enviada pela equipe econômica de Jair Bolsonaro."
-,03/04/2019 10:57:56,Brasil,-,PEC do Orçamento impositivo aprovada em tempo recorde,https://www.oantagonista.com/brasil/pec-orcamento-impositivo-aprovada-em-tempo-recorde/,"Se não houver surpresas, a PEC do Orçamento impositivo será aprovada ainda hoje na CCJ e no plenário do Senado, em dois turnos.Como haverá mudanças no texto, a proposta retornará à Câmara.Rodrigo Maia prometeu aprovar a PEC em definitivo em até 20 dias."
-,03/04/2019 10:35:39,Brasil,-,“Esperamos que o governo Bolsonaro possa acordar para o diálogo”,https://www.oantagonista.com/brasil/esperamos-que-o-governo-bolsonaro-possa-acordar-para-o-dialogo/,"O deputado Wellington Roberto, novo líder do PR na Câmara, espera que o retorno de Jair Bolsonaro a Brasília, após a viagem Israel, marque uma nova fase na relação com o Congresso.“Esperamos que o governo Bolsonaro possa acordar para o diálogo. Não é uma questão de loteamento de cargos, mas, sim, de confiança para que a gente possa dar sequência àquilo que a sociedade espera.”O parlamentar acrescentou que “municípios e estados cobram dos deputados ações e obras que são oriundas do governo federal”."
-,03/04/2019 10:29:34,Brasil,-,“Algumas atitudes são praticamente insanas”,https://www.oantagonista.com/brasil/algumas-atitudes-sao-praticamente-insanas/,"Nem mesmo aliados de Jair Bolsonaro, como temos registrado, poupam mais os filhos do presidente de críticas.Ontem, depois que Flávio postou e tirou do ar a mensagem contra o Hamas, o deputado Jerônimo Goergen comentou:“Algumas atitudes são praticamente insanas e irresponsáveis.”“É um erro o governo manter o debate ideológico. Isso mantém o PT vivo”, acrescentou.Leia também:"
-,03/04/2019 10:25:22,Brasil,-,“Vossa excelência deveria saber respeitar a hierarquia”,https://www.oantagonista.com/brasil/vossa-excelencia-deveria-saber-respeitar-hierarquia/,"O deputado Marco Feliciano (Podemos), vice-líder do governo no Congresso, foi ao Twitter criticar Hamilton Mourão por corrigir Jair Bolsonaro publicamente.“Vossa excelência deveria saber respeitar a hierarquia.”"
-,03/04/2019 10:12:02,Brasil,-,Senado pronto para votar hoje PEC do Orçamento impositivo,https://www.oantagonista.com/brasil/senado-pronto-para-votar-hoje-pec-orcamento-impositivo/,"Em reunião com líderes, Davi Alcolumbre acertou que a PEC do Orçamento impositivo será mesmo votada ainda hoje no plenário do Senado.Antes disso, a proposta terá de passar pela CCJ — a sessão vai começar daqui a pouco.Se os senadores alterarem o texto — é o mais provável –, a PEC retornará à Câmara para nova análise."
-,03/04/2019 10:08:44,Brasil,-,Quem controla a Secom?,https://www.oantagonista.com/brasil/quem-controla-secom/,"Segundo o Estadão, há uma disputa entre os militares e o grupo de Olavo de Carvalho pelo comando da Secom.A reportagem diz que os olavistas querem “a rápida substituição de Floriano Amorim por Fábio Wajngarten, que acompanhou Jair Bolsonaro na viagem a Israel.Se depender de Santos Cruz, no entanto, Amorim ainda fica, mesmo que seja deslocado para outra função na pasta”.A Secom controla a verba de propaganda, tanto na imprensa quanto nas redes sociais.O Antagonista – repetimos pela milionésima vez – rejeita publicidade estatal e quer o fechamento da Secom."
-,03/04/2019 10:00:12,Brasil,-,Damares faz ronda no Senado para aprovar projeto antissuicídio,https://www.oantagonista.com/brasil/damares-faz-ronda-no-senado-para-aprovar-projeto-antissuicidio/,"Damares Alves passou o dia de ontem conversando com senadores para convencê-los a aprovar logo uma de suas metas no Ministério da Mulher, Família e Direitos Humanos: obrigar hospitais e escolas a notificar o governo de tentativas de suicídio e automutilação.O projeto de lei foi aprovado na semana passada na Câmara e agora a ministra quer que Davi Alcolumbre dê urgência à tramitação no Senado.Um dos objetivos imediatos é dimensionar o tamanho do problema no país e concentrar medidas de prevenção nos locais em que ele ocorre com mais frequência."
-,03/04/2019 09:59:35,Brasil,-,O petista bolsonarista contra Crivella,https://www.oantagonista.com/brasil/o-petista-bolsonarista-contra-crivella/,O autor do pedido de impeachment de Marcelo Crivella é um servidor filiado ao PT que apoia Jair Bolsonaro.É um bom retrato da barafunda carioca.
-,03/04/2019 09:59:04,Brasil,-,Revelem quem está fazendo o jogo duplo,https://www.oantagonista.com/brasil/revelem-quem-esta-fazendo-o-jogo-duplo/,"Além de Paulo Guedes, o senador Omar Aziz, do PSD de Amazonas, parece incomodado com o jogo duplo de atores políticos em relação à reforma da Previdência.Ontem, o parlamentar disse que, em reuniões fechadas em Brasília, os governadores pedem empenho a favor da reforma, mas depois voltam aos estados e atacam publicamente a proposta. pede a Guedes e a Aziz: revelem quem está fazendo o jogo duplo.Leia também:"
-,03/04/2019 09:50:00,Brasil,-,“Passo para o papai?”,https://www.oantagonista.com/brasil/passo-para-o-papai/,"Mensagens de WhatsApp reveladas pela Lava Jato provam que a mulher do coronel Lima reformou a casa da filha de Michel Temer, Maristela.E mais: o gasto com a reforma foi acertado diretamente entre o coronel Lima e o ex-presidente."
-,03/04/2019 09:40:48,Brasil,-,De petista para petista,https://www.oantagonista.com/brasil/de-petista-para-petista/,"Ninguém deve comemorar o adiamento da manobra para soltar Lula.Diz José Nêumanne:“O pedido do petista Felipe Santa Cruz, presidente da OAB, para o petista Dias Toffoli, presidente do STF, para adiar a sessão, marcada para o dia 10, para julgar a eventual derrubada da autorização para prender condenados em segunda instância é sinal de que estão desistindo desse truque para soltar Lula.Mas não comemore: a sessão pode ser adiada, mas não suspensa, que seria o certo.”"
-,03/04/2019 09:37:27,Economia,-,A desordem e a besteira,https://www.oantagonista.com/economia/desordem-e-besteira/,"O pacto federativo, diz Vinicius Torres Freire, vai frustrar todo mundo:“A economia esfria, o que deve azedar os ânimos no país e, por tabela, no Congresso. Ânimos azedos no Congresso pioram o humor econômico.A confiança de consumidores e empresas regride desde o início do ano. Virou fumaça a esperança que sempre se reaviva na eleição de um presidente (…).O governo inventa mais moda. Debate o tal pacto federativo, em tese redistribuição de recursos e deveres entre União, Estados e municípios.Ou o governo vai frustrar todo o mundo com essa história de divisão de dinheiro (não há dinheiro) ou, se bobear, vai levar um tombo, perder recursos e ficar com um buraco maior nas contas.É possível. A desordem e a besteira estão grandes.”"
-,03/04/2019 09:33:30,Brasil,-,“Não estou colando nem descolando”,https://www.oantagonista.com/brasil/nao-estou-colando-nem-descolando/,"João Doria, em entrevista à Folha de S. Paulo, disse que, “se a reforma não for aprovada até a metade do ano, ela dificilmente vai ser aprovada no segundo semestre”.Ele disse também:“A não consolidação da reforma da Previdência até a metade deste ano pode levar o Brasil ao caos econômico e ao caos social.Porque vai faltar dinheiro. E não apenas para o governo federal. Vai faltar dinheiro para todos os estados, sem distinção. E o mesmo ocorrerá em relação aos municípios (…).A inflexão do Brasil será sem a reforma da Previdência e com a reforma da Previdência. Sem: caos econômico e social, impondo aos mais pobres a perda de empregos e o empobrecimento das ações sociais de municípios, estados e do governo federal. Ninguém escapa. Todos mergulharão no caos. Todos, sem exceção.”Perguntado se está se descolando de Jair Bolsonaro, ele respondeu:“Eu não estou colando nem descolando. Nós temos uma relação boa, desde o início, mesmo antes da posse. Estabelecemos uma linha de diálogo, de conversação, que tem se mantido. Não houve nenhuma modificação. Eu dialogo bem com ele. E eu gosto do diálogo com o presidente Bolsonaro. Eu tenho que ser sincero nisso. Ele ouve. Ele processa o que escuta. Tem sido extremamente atencioso comigo, com São Paulo.”"
-,03/04/2019 09:30:57,Brasil,-,"Antes de procurar o Planalto, líder da bancada evangélica fala em ‘consertar o altar’",https://www.oantagonista.com/brasil/antes-de-procurar-o-planalto-lider-da-bancada-evangelica-fala-em-consertar-o-altar/,"O deputado Silas Câmara (PRB), recém-eleito presidente da frente parlamentar evangélica, disse a  que vai “pacificar” a bancada antes de procurar uma interlocução com o Planalto.“Não posso sair da minha casa sem ter convicção de que tudo está pacificado. Estou muito focado em consertar o altar.”O parlamentar antecipou, porém, que Bolsonaro será cobrado a tocar “a pauta de costumes” tão defendida durante a campanha.“Vou conversar com a bancada antes, vamos ajustar a comunicação da bancada, para ficar claro quem fala em nome dos evangélicos. Mas é certo que o Bolsonaro terá grandes desafios pela frente.”"
-,03/04/2019 09:16:52,Brasil,-,PEC anti-Mourão,https://www.oantagonista.com/brasil/pec-anti-mourao/,"Sete deputados do PSL deram apoio à PEC anti-Mourão.Diz a Folha de S. Paulo:“O texto, feito por dois petistas, diz que ‘em nenhuma hipótese o vice assumirá o cargo em definitivo’. Pela proposta, se o titular deixar o posto, o substituto seria escolhido em nova eleição (…).Os deputados do PSL só se deram conta do teor do texto quando ele foi publicado no Diário da Câmara.”"
-,03/04/2019 09:12:28,Economia,-,Ataque à reforma na CCJ,https://www.oantagonista.com/economia/ataque-reforma-na-ccj/,"A reforma pode sofrer alterações já na CCJ.Segundo o Valor, “uma emenda a ser apresentada à proposta do governo suprime o sistema de capitalização, que seria adotado apenas para o trabalhador que ingressar no mercado de trabalho (…).Outro trecho que será contestado é a mudança nas regras para os servidores que entraram na administração pública antes de dezembro de 2003 e que, por isso, têm direito, atualmente, a se aposentar com salário integral e a receber os mesmos reajustes dos servidores ativos (…).A alíquota progressiva de até 22% para a contribuição previdenciária do servidor será contestada na CCJ por outra emenda, com o argumento de que a alíquota tem caráter confiscatório e que poderá ser derrubada pelo STF.”"
-,03/04/2019 09:05:18,Economia,-,Centrão cobra os números,https://www.oantagonista.com/economia/centrao-cobra-os-numeros/,"Apesar dos apelos do presidente da Câmara, Rodrigo Maia, integrantes do Centrão não pretendem facilitar a vida de Paulo Guedes na CCJ, diz a .Uma das principais cobranças que deputados do grupo pretendem fazer é sobre a economia de 1,1 trilhão de reais prevista pela equipe econômica com a reforma da Previdência. Vão pedir para Guedes detalhar os números.Leia a nota completa ."
-,03/04/2019 09:00:31,Brasil,-,Novo líder da bancada evangélica vai propor mandato de um ano,https://www.oantagonista.com/brasil/novo-lider-da-bancada-evangelica-vai-propor-mandato-de-um-ano/,"O deputado Silas Câmara (PRB), recém-eleito presidente da frente parlamentar evangélica, quer mudar o estatuto para que a liderança da bancada seja alterada todo ano — atualmente, o mandato é de dois anos –, sem possibilidade de reeleição na mesma legislatura.É uma tentativa de apaziguar os ânimos do grupo depois que, pela primeira vez, houve uma forte disputa entre partidos e igrejas e o clima esquentou antes da escolha do presidente.“Essa mudança no estatuto será importante para oxigenar a liderança. Havia muita ansiedade em torno de quem fosse presidir a frente. Agora, nosso sentimento é de paz. Eu não sou de grupo nenhum e vou provar isso na composição da diretoria da frente. Estamos em uma paz absoluta.”"
-,03/04/2019 08:47:01,Cultura,-,Vingadores do Cinemark,https://www.oantagonista.com/cultura/vingadores-do-cinemark/,"O boicote ao Cinemark, segundo O Globo, não deu muito certo.“Houve (até as 17h de ontem) mais de 172 mil menções à rede no Twitter, segundo a FGV DAPP.Apesar disso, com o início da pré-venda para ‘Vingadores: Ultimato’, o Cinemark vendeu, em dez horas, mais da metade do total de ingressos comercializados nos 30 dias que antecederam a estreia de ‘Vingadores: Guerra Infinita’ — o filme que teve a maior bilheteria do ano passado no Brasil.”"
-,03/04/2019 08:40:43,Brasil,-,O abuso do Senado,https://www.oantagonista.com/brasil/o-abuso-senado/,"Davi Alcolumbre, depois de afundar a CPI da Lava Toga, quer aprovar o quanto antes a lei do abuso de autoridade:“Tem que discutir. O nome já está falando, abuso. É abuso de todo mundo, é abuso policial, é abuso de um médico, é abuso de delegado. Tem que discutir todo mundo, de um político. A gente tem que discutir.” ."
-,03/04/2019 08:30:34,Brasil,-,PSD não fechará questão pela reforma,https://www.oantagonista.com/brasil/psd-nao-fechara-questao-pela-reforma/,"O PSD decidiu que não vai fechar questão sobre a reforma da Previdência, embora o partido já tenha se posicionado pela aprovação da proposta, com algumas ressalvas.Isso quer dizer que os parlamentares estarão livres para votar, ainda que a orientação seja o voto a favor."
-,03/04/2019 08:23:09,Brasil,-,O inconformismo dos militares,https://www.oantagonista.com/brasil/o-inconformismo-dos-militares/,"“Jair Bolsonaro será instado pelos seus conselheiros militares a fazer um desagravo ao ministro Carlos Alberto dos Santos Cruz, alvo de uma campanha de difamação por parte de Olavo de Carvalho”, diz o Estadão.“Há um inconformismo nas três Forças diante da baixeza dos ataques, sem contraponto de Bolsonaro”.O contraponto de presidente foi oferecido em Washington, com um jantar em homenagem a Olavo de Carvalho."
-,03/04/2019 08:10:55,Brasil,-,O projeto piloto de Moro contra a criminalidade,https://www.oantagonista.com/brasil/o-projeto-piloto-de-moro-contra-criminalidade/,"Sergio Moro vai apresentar nesta quinta-feira a Jair Bolsonaro um projeto piloto de combate à criminalidade.Segundo O Globo, “o plano do ministro prevê inicialmente ações repressivas e preventivas em cinco cidades, uma em cada região do país. Se derem resultados satisfatórios, as medidas deverão ser replicadas em outras cidades”."
-,03/04/2019 08:04:06,Brasil,-,Lula no xadrez,https://www.oantagonista.com/brasil/lula-no-xadrez/,"Elio Gaspari argumenta que a  seria um bom negócio para Jair Bolsonaro:“A transferência de Lula para o regime domiciliar, aventada em junho do ano passado pelo advogado Sepúlveda Pertence, foi rebarbada pelo PT. Supunha-se que Nosso Guia pudesse ser favorecido pela eleição de um presidente-companheiro ou pelo clamor da rua. Nenhuma das duas coisas aconteceu.Para a turma de cabeça quente que defendia a transferência da embaixada do Brasil de Tel Aviv para Jerusalém, o gambito de Bolsonaro oferecendo um escritório comercial foi um gesto hábil. Lula em casa seria um gesto de pacificação histórica. Afinal, no ano passado 45% dos eleitores, não podendo votar nele, votaram no seu candidato.”A soltura do chefe da ORCRIM provocaria o descrédito do governo e da Lava Jato, além de uma batalha nas ruas.O gambito de Bolsonaro é manter Lula no xadrez."
-,03/04/2019 07:49:22,Brasil,-,Lulismo escancarado,https://www.oantagonista.com/brasil/lulismo-escancarado/,"Elio Gaspari quer tirar Lula da cadeia.Sim, ele sempre quis tirar Lula da cadeia, mas agora resolveu fazer um apelo público por sua prisão domiciliar.O principal argumento do jornalista é insuportavelmente desonesto:“Lula encarcerado não faz bem à história do país, como não faz bem a lembrança de que João Goulart morreu na Argentina depois de 12 anos de desterro.”Para Elio Gaspari, portanto, o encarceramento de Lula foi um golpe, como aquele que derrubou João Goulart. Ou então ele considera que João Goulart foi um criminoso igual a Lula."
-,03/04/2019 07:30:42,Brasil,-,Paulo Guedes no paredão,https://www.oantagonista.com/brasil/paulo-guedes-no-paredao/,"Paulo Guedes comparecerá hoje na Comissão de Constituição e Justiça da Câmara para defender a reforma da Previdência.Até ontem à noite, já havia mais de 60 deputados inscritos para perguntas.O ministro passou por um ‘media training’ para evitar enfrentamentos como o ocorrido com Kátia Abreu na semana passada.Ele também se cercou de assessores técnicos e jurídicos.Acompanharão Guedes na sessão, por exemplo, José Levi (PGFN), Marcelo Siqueira (assessor especial), Rogério Marinho (secretário especial da Previdência) e Bruno Bianco (secretário especial adjunto). "
-,03/04/2019 07:24:49,Brasil,-,“Não fico prestando atenção no que ele fala”,https://www.oantagonista.com/brasil/nao-fico-prestando-atencao-no-que-ele-fala/,"O general Augusto Heleno, em Israel, foi perguntado sobre os ataques de Olavo de Carvalho.Ele respondeu:“Estou tão distante dele, assim… Não fico prestando atenção no que ele fala, não.”"
-,03/04/2019 07:12:33,Brasil,-,Bolsonaro convoca líderes,https://www.oantagonista.com/brasil/bolsonaro-convoca-lideres/,"Jair Bolsonaro passou a convidar também líderes partidários do Congresso Nacional para reuniões individuais, diz a .Os encontros estão sendo agendados para a próxima semana, depois das audiências com presidentes dos partidos do Centrão.Os assinantes da  podem ler a nota completa ."
-,03/04/2019 07:08:55,Economia,-,50% de reforma,https://www.oantagonista.com/economia/50-de-reforma/,"A Folha de S. Paulo, em editorial, defende a reforma previdenciária, mesmo que ela renda 500 bilhões de reais em dez anos, a metade do que foi estimado por Paulo Guedes.Leia aqui:“Apesar das demonstrações de inabilidade política do governo Jair Bolsonaro, felizmente menos notadas nos últimos dias, o cenário mais provável para a reforma da Previdência permanece o de aprovação neste ano.As circunstâncias ainda são as mais favoráveis já observadas para tal desde os anos 1990 (…).Pela primeira vez, a empreitada merece a condição de prioridade absoluta anunciada desde antes da posse do presidente, que poderá aplicar na proposta o capital político de um início de mandato (…).Desde o envio do texto ao Congresso, analistas buscam estimar quanto será preservado da poupança de pouco mais de R$ 1 trilhão em dez anos estimada com as regras pretendidas. Num cálculo grosseiro, especula-se que cifras acima de 50% seriam ao menos capazes de restabelecer algum ânimo entre empresários e investidores.”"
